METERID,LON,LAT
3463029,-74.00526244,40.6226578677
3283027,-73.9572923698,40.7032772745
3283006,-73.958684836,40.7170031201
3283003,-73.9572963326,40.7181711019
3283046,-73.9573956678,40.7119192811
3283044,-73.9577060772,40.7112466042
3283036,-73.9583076012,40.7084891589
3283011,-73.9628613369,40.7101801229
3623005,-73.8646416941,40.6789424193
3503003,-73.969701634,40.6469042713
3503022,-73.9705436049,40.6457541729
3503015,-73.9809770062,40.642073015
3503026,-73.9712635005,40.6473725452
3503006,-73.9721464706,40.645904287
3503005,-73.9714991293,40.6461694183
3569936,-73.9518754554,40.6325195854
3569931,-73.9523465608,40.630540727
3313022,-73.956128638,40.6181805086
3313036,-73.9581632035,40.6186584448
3313038,-73.9590883552,40.6177228486
3233007,-73.9450358211,40.7114649405
3233005,-73.946756627,40.7113019221
3233033,-73.9511020628,40.7140060764
3233030,-73.9498740106,40.7141202706
3573037,-73.9399059258,40.5917877348
3573002,-73.948741465,40.5929706817
3573007,-73.9476649385,40.592965783
3413066,-73.9698567572,40.6088452085
3413063,-73.9708095927,40.608871176
3413012,-73.9631946642,40.6125645333
3413011,-73.9630625953,40.6129722334
3483005,-73.9714696129,40.6043176357
3433010,-73.9165573397,40.6553960729
3253008,-73.9807979587,40.573789556
3253016,-73.9937975678,40.5755698173
3253013,-73.983390744,40.5768371716
3253012,-73.9820818662,40.5769843367
3233013,-73.9415877576,40.7119331418
3233009,-73.943085498,40.7116560277
3233024,-73.943924395,40.7121740098
3353025,-73.9615001688,40.6939044399
3353001,-73.9619603343,40.6939686572
3353009,-73.9694400693,40.693176688
3353008,-73.9682953364,40.6932343453
3353017,-73.9713406204,40.6931354914
3593017,-73.9283013915,40.6311871923
3593029,-73.9276741923,40.6274808018
3593022,-73.9272410976,40.6234125031
3593007,-73.9368033039,40.641734845
3593006,-73.9358380929,40.6417930928
3623022,-73.8672521127,40.6789453472
3623017,-73.8667493596,40.6788058138
2173008,-73.858265206,40.8335926829
2173026,-73.858134853,40.8397853802
2173023,-73.8581460189,40.8395228503
2173017,-73.8631102171,40.8346159383
2262725,-73.8985022298,40.8886517957
2262768,-73.9085923816,40.8805443748
3373011,-73.9257123309,40.6630267755
3373012,-73.9264163179,40.6625744888
3373002,-73.9259116616,40.6630572334
2293025,-73.8313559005,40.8894096441
2293010,-73.8496684187,40.8760647002
2293005,-73.8476257968,40.8765231985
2293002,-73.8500682926,40.8756902001
2293042,-73.8435320802,40.8629898438
2293027,-73.8509983956,40.8723739631
2293046,-73.8432962672,40.8623795698
2293047,-73.8277754853,40.8696671821
2313009,-73.8273186892,40.8534218984
2313057,-73.8360786603,40.8434016441
2313036,-73.8313316298,40.8457521951
2313035,-73.8306818105,40.8447600891
2313024,-73.8323685951,40.8473594404
2313021,-73.8313264088,40.8486263403
2313011,-73.8283690621,40.8524439781
2313010,-73.8276153566,40.852788151
2093033,-73.8658086612,40.8546506403
2093041,-73.8678031349,40.8547654909
2093027,-73.8671285034,40.8536903803
2093059,-73.8550542672,40.8551874695
2131194,-73.8840668394,40.8539768119
2073028,-73.8784550427,40.8862557351
2073014,-73.871367862,40.8789781603
2073032,-73.879989231,40.8845592853
2073086,-73.8730947918,40.875075835
2073050,-73.8829850834,40.8810513168
2073036,-73.8817936118,40.8823666053
2073001,-73.8817424219,40.8828955135
3203008,-73.9584034525,40.6692917546
2353002,-73.9274610936,40.8179207194
2233037,-73.8674348812,40.8669249926
2233035,-73.8676424268,40.867829981
2233032,-73.8673996786,40.8685181322
2233016,-73.8647867836,40.8655657466
2233001,-73.8687308491,40.8653198035
5023053,-74.0763352534,40.638782146
2033005,-73.8916472991,40.8226583667
2043012,-73.9181680937,40.8400176572
2043011,-73.9178247357,40.8407017711
2043029,-73.9149094051,40.8396024193
2043020,-73.9146823843,40.8389325976
2043009,-73.9161818518,40.8391896858
2063027,-73.8520425837,40.836053247
2063025,-73.8519273418,40.8354577872
2063024,-73.8518173186,40.8349863528
2063012,-73.8546203714,40.8311908646
2063006,-73.8517104339,40.8332788409
2203025,-73.8618787247,40.8308269691
2203022,-73.8740342314,40.8295651202
2203010,-73.8796691424,40.8286398772
2203007,-73.8768369995,40.8289549415
2193001,-73.9142856908,40.8441065171
2193004,-73.9125972684,40.8435732631
2193009,-73.9075941993,40.8533804572
2103005,-73.9061210548,40.8532731809
2053045,-73.895740355,40.8473122287
2053030,-73.8899968136,40.8451016387
2053029,-73.8898663117,40.8450930936
2053018,-73.8873966982,40.8434858249
2053011,-73.8947825733,40.8464039541
3033001,-73.8827200564,40.6663076168
5043032,-74.1102985254,40.6300716734
2213011,-73.9241532615,40.8097176494
2053006,-73.8966911766,40.8454261887
2053005,-73.8970243787,40.8447624937
2213018,-73.9278962364,40.8101260866
2213006,-73.9197707884,40.8078702356
2213005,-73.9186744801,40.8074051047
2093018,-73.8663260571,40.854516603
2013013,-73.902929657,40.8601688064
2013095,-73.8932984154,40.8596345165
2013057,-73.9000125438,40.857787983
2013091,-73.8943770552,40.8603597971
2013076,-73.8977056111,40.8608783992
2013068,-73.8992139244,40.8581849278
3383056,-73.9035540865,40.6461651424
3103019,-73.9868703707,40.6222994203
3103043,-73.9909668574,40.6186779365
3103032,-73.9891328748,40.6194237357
3103028,-73.9892943345,40.6205349381
3103020,-73.9876703425,40.6212753769
3223013,-73.9504240662,40.7232615221
3223012,-73.9500604365,40.7226229064
4233154,-73.9204284895,40.7627223605
3153007,-73.9664541778,40.6307239728
3153006,-73.9665429099,40.6310417937
3153034,-73.9660551038,40.6300949841
3463030,-74.0048425824,40.6223998538
2323262,-73.8466013694,40.8573822907
1409968,-73.9912167446,40.7605620781
3033027,-73.9112267595,40.6695542156
3033016,-73.9169497036,40.6688184066
3033010,-73.9113704071,40.6696479502
2013132,-73.8943304278,40.863358764
3631596,-73.9755350711,40.5789647398
1119847,-74.0055737007,40.7113575272
1119846,-74.004497974,40.7104897169
1119842,-74.0148402278,40.7052179491
3103016,-73.9890397843,40.6201497651
3063022,-73.9604966755,40.5875742218
3051333,-73.963630156,40.6065629024
2043033,-73.9065585033,40.8378248161
2013107,-73.8916975765,40.8643061931
3403101,-73.9505288046,40.6604932294
2021618,-73.916444854,40.8154663553
1483063,-74.013855748,40.7035637987
1483059,-74.0107478912,40.7036214205
1483049,-74.0128145455,40.7050530188
1483046,-74.0092934314,40.7052410461
4072202,-73.9196387713,40.7594674471
4033037,-73.8037403498,40.6966469711
1483043,-74.0105126353,40.7085323802
1483033,-74.0074795969,40.7085486103
1483032,-74.0078049047,40.7077888653
1483015,-74.0050845768,40.7086508238
1483004,-74.007900237,40.710924312
4283129,-73.7910636004,40.7677848876
4122286,-73.8927412977,40.7466455412
4181677,-73.9099715372,40.7756859901
4152094,-73.9414588292,40.7515455359
1403032,-73.9842028078,40.7681085114
1403009,-73.9858359182,40.7637585191
1023005,-73.9966524909,40.7135873651
1023004,-73.9959627633,40.7136457564
1433695,-73.9667956157,40.7570538353
1109656,-73.9440494088,40.8236411736
4093001,-73.9090538026,40.7003766344
4093004,-73.9101838888,40.6997226943
1473115,-73.9937416266,40.7318780977
1473114,-73.9931617899,40.7316336749
1473113,-73.9925587612,40.7313797779
1473095,-73.9983720744,40.7244856902
1473092,-73.9948718704,40.7260955068
1473088,-73.994782825,40.7270277133
1473067,-73.9907298158,40.7331011782
1473066,-73.9914518981,40.7310209736
1473045,-73.9992716384,40.7223629792
1473038,-73.9983127239,40.7234961999
1473034,-73.9970369837,40.7250015923
1473029,-73.9956909454,40.7268235424
1473028,-73.995444909,40.7271155428
1473019,-73.9935156832,40.7291722284
1473008,-73.9911997486,40.7324449041
1473001,-73.9908410945,40.7340925078
4383129,-73.8127003389,40.7891440556
3403116,-73.9505949353,40.6611131986
3013038,-73.9972713857,40.6911357229
1043025,-73.977735463,40.7424325664
1043027,-73.9781084545,40.7419227276
1033005,-73.9788968477,40.7770951418
1083009,-73.9810364841,40.778262636
1083012,-73.9838486271,40.7794504359
1023024,-73.9907966526,40.7194963781
1023090,-73.9852510774,40.7188306189
1023112,-73.9918364143,40.7183139646
1023116,-73.9918370759,40.7174827345
1023133,-73.9909527159,40.7173352035
1023159,-73.9883097827,40.7141556223
1023166,-73.9871893481,40.7161835333
1023184,-73.9896278668,40.7159959684
1268499,-73.9638674252,40.7614567856
1173009,-73.9776619274,40.766178015
1113032,-74.0080910757,40.7168187908
1113042,-74.0099540564,40.7142491234
1113057,-74.0153396532,40.7056402028
1113063,-74.0045347583,40.7098018917
1113076,-74.011326003,40.7026377118
1133004,-73.9798373822,40.7301128181
1133049,-73.9856914457,40.7272721708
1133060,-73.9879260228,40.7241988409
1133071,-73.9792227531,40.7372786315
1243065,-73.99901367,40.7179470362
1243072,-73.9946136767,40.7139257212
1243110,-73.9986452513,40.7153031167
1353001,-74.0008616101,40.7473245671
1353036,-74.0027674931,40.7494195881
1323033,-74.0063357617,40.7231337009
1393013,-73.9829081386,40.7770320196
1463003,-74.0074594528,40.7419265342
1463009,-74.0055286182,40.7391205339
1463014,-74.0068972105,40.7393496041
1463032,-74.0056416623,40.7402194211
1143007,-73.9927848437,40.7308055282
1143029,-73.9991223193,40.7277769542
1043041,-73.9799891036,40.739940325
1043091,-73.9860777079,40.7303012933
1442556,-73.9842488482,40.7524713223
1443029,-73.9922118457,40.7550184223
1443071,-73.9827026084,40.750198855
1443091,-73.9938278418,40.754777129
1443119,-73.9948669707,40.7545167223
1443124,-73.9932968304,40.7538538309
1443156,-73.9823170789,40.7492277772
1443202,-73.9782356717,40.7448531451
1443252,-73.9770835388,40.7473527475
1443274,-73.9929252952,40.7527349918
1443295,-73.987677377,40.7517929839
1503003,-73.9359321091,40.8033429417
1503029,-73.940736486,40.8054586374
5053004,-74.0876468826,40.5844818827
1403015,-73.9836660941,40.7662305999
1443333,-73.9799098743,40.7487741119
1443363,-73.9795438946,40.7447011488
1443372,-73.9839919134,40.7456586628
1443378,-73.9873226312,40.7471686109
1443385,-73.993009118,40.7494618005
1443431,-73.9877605843,40.7457388018
1443436,-73.9890082441,40.7462643164
1443470,-73.989101039,40.7454936168
1443493,-73.9837462705,40.7424255633
1443550,-73.9902836773,40.7434638536
1443552,-73.9905718305,40.7436897319
1443568,-73.993506925,40.7440153157
1443706,-73.981086011,40.7412085163
1403100,-73.9863767808,40.7668167274
1403105,-73.9938303821,40.762050362
1443759,-73.9878087024,40.7438286026
1443776,-74.0003552587,40.7460018951
1443799,-73.9958871433,40.7467390966
1443919,-73.9805408545,40.7534192356
1443924,-73.9800436032,40.7530399584
1443958,-73.9892259714,40.7560725923
2023008,-73.9189626388,40.816297088
2023011,-73.9191546111,40.8165595691
2023013,-73.9216485985,40.817203438
2163002,-73.8434367229,40.8409537272
2093061,-73.8559949201,40.8564743618
5773001,-74.1491829482,40.5512444157
1453021,-73.9878919917,40.7399129584
1453028,-73.9854361563,40.7389740023
1453039,-73.9884392159,40.7393357183
1453047,-73.9915471133,40.7406416275
1453057,-73.9949120914,40.7421639515
1453064,-73.9958105712,40.7416700893
1453100,-73.989028908,40.7381463939
1453109,-73.9925153036,40.7396219718
1453125,-73.9967002093,40.7406196965
1453134,-73.9932922664,40.7390854623
1453150,-73.9872906024,40.7365556081
1453225,-73.9926772784,40.7355265621
1453246,-73.9861930946,40.7348423233
1453328,-73.9985370543,40.7399505442
1433093,-73.9757552624,40.7628894983
1433098,-73.9824049957,40.7615998823
1433119,-73.9793015441,40.7634515139
1433122,-73.9791221204,40.7634902258
1433131,-73.9845854402,40.7583202747
1433134,-73.9827219579,40.75753077
1433151,-73.9785974482,40.7639816364
1433165,-73.9792465257,40.764362817
1433185,-73.9773396647,40.7569048207
1433224,-73.9720512532,40.7587679475
1433232,-73.9753357195,40.760259548
1433252,-73.9692525193,40.7593297349
1433259,-73.9712715608,40.7600885243
1433268,-73.9738945014,40.7620022452
1433286,-73.9784493756,40.7532896776
1433307,-73.9759376366,40.7539766155
1433317,-73.9785701107,40.7558918375
1433321,-73.9771162212,40.7552774745
1433325,-73.9753408669,40.7545258039
1433416,-73.9824779442,40.7642977034
1433426,-73.9849893457,40.7599568758
1433440,-73.9722905585,40.7535285319
1433728,-73.9748429407,40.7529515982
1433729,-73.9751591504,40.7525181418
1433765,-73.9749767149,40.7588592325
1433800,-73.9781790121,40.7580798906
1433811,-73.9836177178,40.7636439664
1433834,-73.9799121115,40.7662939306
1433867,-73.9691081567,40.7567150098
1433889,-73.9658121943,40.7594346034
1433895,-73.966040463,40.760456334
1433902,-73.9709474315,40.7634449483
1433912,-73.9669063628,40.7624521734
4513010,-73.8211283334,40.7344237274
3403120,-73.9388890989,40.6797474468
1043100,-73.9868832121,40.7289879431
1043105,-73.987649584,40.7278361763
1043115,-73.9889402346,40.7270112992
1043124,-73.9907605135,40.7245178033
1023078,-73.9880958227,40.7189646595
1023151,-73.992254042,40.7143762084
1043099,-73.9869161661,40.7291082394
1113037,-74.008841543,40.7161241991
1363001,-73.9396721521,40.8352333942
1453087,-73.9864532443,40.7377330443
1473049,-74.0005138541,40.7211281117
1473051,-74.0010771465,40.7202333497
1033065,-73.9726432267,40.78601214
4453003,-73.8496321267,40.7333312489
4813002,-73.8317123439,40.7601877486
1113065,-74.0023190322,40.7090985955
1273003,-73.9604616893,40.77844972
1273019,-73.9562557885,40.7839986157
1273033,-73.9572371099,40.7831679354
1273062,-73.95344913,40.7822746539
1473128,-73.9887749536,40.7306531527
2023041,-73.9131647872,40.8198610289
3633002,-73.9779699581,40.5739566811
4363004,-73.8920584934,40.7009475819
2243013,-73.9088794049,40.8861299242
4433002,-73.8042540446,40.7209852444
4063068,-73.8340576843,40.7591809781
4833003,-73.9159588889,40.7634795143
2303019,-73.8616007577,40.8368277112
3053045,-73.9609558206,40.6081808506
3073038,-74.0021149681,40.6068302749
3073074,-73.9968949282,40.6035589899
3073087,-73.9990229427,40.6051819644
4433003,-73.8103886857,40.7194398344
5780281,-74.0755841386,40.6439867218
3083014,-73.9632466478,40.5768551531
3083019,-73.9610267965,40.5776115139
3083047,-73.9625390719,40.5776887785
4483106,-73.7721712189,40.6588908992
4483115,-73.817774909,40.6757975535
4483117,-73.8101719145,40.6750449276
4343103,-73.9231853238,40.7527803217
4343107,-73.9080224454,40.7538811058
4343111,-73.9068779833,40.7569721143
4343116,-73.9073752314,40.7567330887
4343131,-73.9250775352,40.7523583824
4343151,-73.9051680229,40.7533790806
4343159,-73.9051195209,40.7530114559
4073023,-73.913929251,40.7650831292
4073046,-73.9195265838,40.7584402553
4093029,-73.9045715423,40.7005701952
4093031,-73.9051644913,40.7005573325
4093043,-73.9040709818,40.7000831097
4433012,-73.7826650822,40.7288312951
4383110,-73.8133985025,40.7879861419
4383120,-73.8143788314,40.7896990548
4383124,-73.8143925907,40.789776811
4493126,-73.8686054216,40.7233585041
4493135,-73.8789999577,40.7248898834
4493137,-73.8795828868,40.7249099743
4423107,-73.804855412,40.7327442948
4423119,-73.7888546699,40.7399394076
4423126,-73.7861059087,40.7398896151
4323136,-73.8180565702,40.7094822519
4323129,-73.8175052683,40.7023564806
4323127,-73.8198207568,40.7022723339
4323124,-73.818452599,40.7038433427
4323111,-73.81707317,40.7078195368
4323109,-73.8183052538,40.70914729
4183012,-73.9098565579,40.7698237489
4023103,-73.8321517403,40.706198903
4023117,-73.8309731126,40.7087852884
4053058,-73.8450625973,40.7198556939
4053067,-73.8420983689,40.720078645
4063046,-73.8235993822,40.7655510143
4063097,-73.8295158806,40.7613618644
4063129,-73.8267305798,40.7521465468
1023195,-73.9939747837,40.7176429219
3133006,-73.9836611667,40.6118304293
4093110,-73.8951356025,40.7021938984
4113105,-73.7503331419,40.6028055716
4433068,-73.8174273689,40.7185356268
4433055,-73.8045017401,40.7207301162
4433019,-73.7897387259,40.7265016955
1453289,-73.9913570757,40.7392639733
4053087,-73.8432072092,40.7217737687
4123065,-73.8937615824,40.7508879224
4213041,-73.7690437703,40.7588713125
4213063,-73.7707009874,40.7632944909
4213065,-73.7699856967,40.7637065302
4213068,-73.7710578779,40.7639526187
4213071,-73.7709384648,40.7643772928
4213083,-73.7734560654,40.7684987424
4513014,-73.8258585666,40.7501522248
4513016,-73.8261167601,40.7456580974
4513023,-73.8252745104,40.7431766468
4513025,-73.8254287045,40.7437988295
4513029,-73.8257103506,40.7463562406
4513031,-73.8259898355,40.7475104104
4513039,-73.8257718072,40.7490663946
4473111,-73.717143031,40.7443970402
4473110,-73.7157588274,40.7455827477
4473109,-73.7150063197,40.745556297
4373114,-73.8462600403,40.7842221639
4373105,-73.8453179176,40.7831840534
4333103,-73.7451630415,40.7662157243
1039008,-73.9738491787,40.7843568286
4473117,-73.7020908686,40.7525247227
4373103,-73.8458371754,40.7823263141
4333142,-73.7363354578,40.7694614058
4473119,-73.7075937767,40.749455755
1483119,-74.0064346065,40.7065233121
2303004,-73.8599668008,40.8369322521
4053041,-73.8478154779,40.7224682873
1153026,-73.9907923205,40.7281339545
1153027,-73.98998742,40.7292411456
1403129,-73.9907902145,40.7713459929
2133004,-73.8861341157,40.8540638826
2133007,-73.8887881032,40.8562741212
4063141,-73.8327493214,40.7670177413
4163107,-73.7450708086,40.6778063022
4163108,-73.7451376031,40.6776165417
4163121,-73.7391130732,40.675562534
4163122,-73.738101187,40.6752149698
4253115,-73.7791718365,40.6914106898
4293105,-73.8591892189,40.6804494569
4293117,-73.8314631582,40.6883386273
4293112,-73.8360274515,40.6871677026
4293130,-73.8370185019,40.686885206
2163011,-73.845028635,40.8452234359
2163015,-73.8446306436,40.8458533002
3403128,-73.9207014256,40.6787518501
3403150,-73.9675433459,40.6836778859
3403142,-73.9641067836,40.6829572771
3403141,-73.9620436022,40.6824083964
3183078,-74.0026977848,40.6842598502
4273011,-73.8641636952,40.7576117174
4273022,-73.8595074898,40.7579752314
4273030,-73.8670693275,40.7575786311
1253008,-73.9431576419,40.8107342321
1253014,-73.9495227535,40.8024613112
3193065,-73.9217528801,40.6892197182
3193069,-73.9150708147,40.6854373454
3193095,-73.9259379158,40.6917899498
3193097,-73.9273466087,40.6925812877
3123172,-74.011485898,40.6371776207
3123173,-74.0109494415,40.6376931399
4243111,-73.7685275696,40.712701968
4303113,-73.7555741785,40.7136299916
4243115,-73.770792111,40.7105819277
4243125,-73.7622073416,40.7133169516
1243126,-73.9930006466,40.7234659189
1243131,-73.9951366971,40.7180080337
1243132,-73.9971582654,40.7147514721
3423086,-74.0340554292,40.6163573372
3283060,-73.9614067092,40.7142476909
3443008,-74.0051800976,40.6334291991
3443010,-74.0002387336,40.6367382537
3213013,-73.9288875038,40.6705362325
3213014,-73.9300873716,40.6706044615
3213022,-73.9313753045,40.6706725415
4193069,-73.8607249876,40.7502138677
4533010,-73.8150985179,40.763139359
4393002,-73.8855307983,40.7646032273
4393006,-73.8758530213,40.7629588327
4393010,-73.8710366052,40.7624170577
4393014,-73.8785849262,40.7637042484
4323139,-73.8150602883,40.7035615142
1503048,-73.9542969257,40.8060266805
2103022,-73.9065766921,40.8545244849
2103024,-73.9034392392,40.8588900734
2103028,-73.9031002407,40.8594378261
2103029,-73.9028643595,40.8598243156
2103030,-73.9025973053,40.8602661512
2013183,-73.9052853192,40.8588894578
2013184,-73.9053031592,40.8587948498
2193016,-73.915552768,40.8446299537
2343002,-73.9110546263,40.8378195939
3283064,-73.9579233328,40.71310932
3283065,-73.9560556352,40.712533005
4103113,-73.7506754645,40.6031467018
4183014,-73.9055413087,40.7732024261
3233036,-73.9442717975,40.714281913
1283016,-73.9455759457,40.800388398
1283005,-73.9535254485,40.8037383439
4523024,-73.8864778864,40.7127717535
4293151,-73.8627703639,40.6791989046
4293147,-73.8601433089,40.6803106687
1053002,-73.9395953202,40.8415824973
4293150,-73.8629891702,40.6794997673
1403167,-73.9854309303,40.7634097502
4293146,-73.859983663,40.6802250427
1264946,-73.9532255799,40.7756638585
1083101,-73.9794072888,40.785371877
1133100,-73.9896259404,40.7233771892
1133101,-73.9905592308,40.7236591605
1443811,-73.9936711464,40.7466615085
3083072,-73.9649905868,40.5766302975
3013670,-73.9844532957,40.6909221318
1223002,-73.9435996141,40.8367397065
1033125,-73.9780379969,40.7780342557
1433354,-73.969384298,40.7618595315
4283159,-73.7801656803,40.7529703671
4283160,-73.7805071807,40.7573282052
1193082,-73.9677183422,40.7645304543
3353027,-73.9646251496,40.6934559365
1193002,-73.9590145589,40.7741658343
1193072,-73.9648903365,40.7668866216
1183088,-73.9708266944,40.7665659999
1183103,-73.9687284316,40.7646910181
1443661,-73.9890551602,40.7482260442
1183081,-73.9695313452,40.7643808322
1183082,-73.9701111055,40.764625244
1183087,-73.9702536809,40.7663243572
1183096,-73.9678926235,40.767776309
1183098,-73.9708880103,40.7644589019
1183076,-73.9713752773,40.766389999
1113036,-74.0085437629,40.7162442695
1183095,-73.9672498279,40.7675081138
1433450,-73.9682060407,40.76147095
1433451,-73.9680411081,40.761292997
1433454,-73.9717582898,40.7646050758
1183090,-73.9693074051,40.7659254649
1433455,-73.9824958978,40.7582681287
1433456,-73.9835053114,40.7586943426
1073021,-73.9649406997,40.7657190652
1073022,-73.964319285,40.7654563676
1073012,-73.963309046,40.7633940921
1073013,-73.9641227722,40.7637357412
1073003,-73.9646181639,40.7623137333
4213088,-73.7735008845,40.7593494509
4843004,-73.8253022016,40.7139342921
1443627,-73.9844373921,40.7430325041
1453360,-74.0028922592,40.7438938571
3193071,-73.9127130161,40.684100195
4843009,-73.8260254052,40.7142193945
4843005,-73.8258197553,40.7143105755
4522505,-73.8491636011,40.7099801242
4122384,-73.8824585686,40.7497026829
4122340,-73.8824321299,40.7478522646
4122308,-73.8830032326,40.7474553731
4122306,-73.8832519906,40.7467709798
4122305,-73.8835246447,40.7465090552
4413100,-73.8845328421,40.7460250517
4061155,-73.8225223338,40.7540059074
4061153,-73.821836363,40.753228422
4061148,-73.8224530353,40.7534929049
4181679,-73.909259896,40.7750375208
4072261,-73.9113338638,40.7622358518
4072260,-73.9114206634,40.7621498727
4072220,-73.9130404938,40.7561043366
1389709,-73.9614502791,40.8103809262
1389708,-73.9591151315,40.8096453552
1019676,-73.9487200761,40.8087158295
4522521,-73.8543730697,40.7110721152
4451775,-73.8486679987,40.7317287792
4451779,-73.8491747788,40.7331139324
4451780,-73.8496062701,40.733662147
4361760,-73.8859482901,40.7015694144
4361758,-73.8841681708,40.7017189733
4361757,-73.8832764737,40.7017926214
4072236,-73.9159011261,40.7606946683
4072235,-73.9168077191,40.7611237031
4072246,-73.9160614535,40.7638580244
4072245,-73.9159943391,40.7640942859
4072267,-73.9154912504,40.7641906474
1109654,-73.9436017336,40.8157214374
1109649,-73.9389925676,40.8220335397
1369642,-73.9399145828,40.8364116066
1374997,-73.9308804092,40.8533846806
1374993,-73.9290271779,40.8559188048
1374988,-73.9302157265,40.8539604257
1058399,-73.9373499714,40.8551982331
1058387,-73.9377436575,40.8506894983
1058342,-73.9337784269,40.8501383954
1058303,-73.9338111837,40.8484899509
1058407,-73.9393219311,40.8429371574
1058408,-73.9397273458,40.8426859189
1058363,-73.9349968474,40.8477585277
1058365,-73.9359512607,40.8464482346
1058416,-73.9411609487,40.839441303
1058287,-73.9397339859,40.8404989207
1068253,-73.9276198468,40.8659089086
1068282,-73.9262378705,40.8641200843
1068260,-73.9266178296,40.8634427557
1068259,-73.9263619511,40.8639326987
1348083,-73.9509349027,40.7946533699
1074862,-73.9651449721,40.7637267573
1294847,-73.9457493811,40.7776405919
1228489,-73.953603755,40.8223993046
1228424,-73.9556283501,40.8190585949
1294838,-73.9506363784,40.770946998
1264955,-73.9557120119,40.772264143
1208042,-73.9501561043,40.7842601624
1348090,-73.9522754577,40.7925588929
4122368,-73.8775104883,40.7485373465
4122402,-73.8867045214,40.7475692926
4061165,-73.8168785217,40.7654419514
4512463,-73.8202951042,40.7235779062
4512456,-73.8218023112,40.7262802544
4512451,-73.8221512975,40.7269601033
4512480,-73.815101739,40.7292263312
4512472,-73.8154943743,40.7295670964
4512495,-73.8148832304,40.7345102239
4512494,-73.8148621444,40.7349305895
4151993,-73.9337475843,40.7443853831
4152022,-73.9459942893,40.7421096119
4152074,-73.9422484062,40.7461669474
4152115,-73.9532984967,40.7421006197
4152160,-73.9564992871,40.7416362731
4152159,-73.958503284,40.7420102611
4152101,-73.9391860731,40.750823796
4152098,-73.9379434659,40.7510667337
4072230,-73.9179496619,40.7588280855
1149976,-74.0004845009,40.7315264138
2013082,-73.8983017778,40.8616794091
2013100,-73.8987421344,40.8615148815
4181640,-73.9156282112,40.7725326888
4181668,-73.9097962179,40.7751460059
4181674,-73.9112730722,40.7764579688
4181673,-73.9120328951,40.7769984614
4181660,-73.9135929383,40.7748013132
4181644,-73.9110678048,40.7759546131
4181642,-73.9130102968,40.7741237694
4211715,-73.7561916018,40.747908637
4211725,-73.7592406725,40.7407321941
4122319,-73.8787557589,40.7479005738
3091476,-74.0280551685,40.6194495687
4522499,-73.8550775329,40.7110688781
2162903,-73.821262409,40.8263184944
2162824,-73.8447428738,40.842731173
2162800,-73.8425947555,40.8411031665
4081846,-73.8021933427,40.7077811529
4081933,-73.8055336921,40.7043182669
4081826,-73.8092061161,40.7057867911
4081917,-73.8078131587,40.7030429912
4081888,-73.7943662646,40.7102642347
4081864,-73.8037187539,40.7086756721
4233166,-73.9209766399,40.767546492
4233009,-73.927818312,40.7556156058
4413072,-73.8887874744,40.7456351954
4413045,-73.8737806934,40.7347423904
4283134,-73.7898722043,40.7694900084
4173059,-73.849833183,40.7251627815
4173067,-73.8518529268,40.7268602114
4173069,-73.8530591718,40.7269900167
4173075,-73.8542753905,40.7277602486
4173073,-73.8544004048,40.7275380212
4173077,-73.8547944119,40.72792668
4173078,-73.8552543632,40.7277909138
4173089,-73.8599989613,40.7298015214
4173098,-73.8610094885,40.7300433599
4173097,-73.8607626989,40.7305967869
4173095,-73.8611496592,40.7312771434
4173032,-73.8606259729,40.7288379126
4173020,-73.8626815529,40.7284924884
4081873,-73.7842965592,40.7122475632
4081975,-73.7943803039,40.7074416568
4081852,-73.7956246868,40.7084770106
4081971,-73.7963923942,40.7087472734
4081970,-73.7963483867,40.7088441403
4081896,-73.7967767987,40.7076137054
4081958,-73.7981596679,40.7067612008
4013009,-73.9182218975,40.7433448131
4233170,-73.925279949,40.7622552216
4233098,-73.922173704,40.767513329
4233084,-73.9227901968,40.7610255669
4233079,-73.918877559,40.7659816598
4233072,-73.9209863964,40.7672235878
4293048,-73.8261175877,40.686162472
4293047,-73.8257782099,40.6857062024
4283121,-73.7955043166,40.7732384156
4283144,-73.8025462204,40.780555176
4283140,-73.8021105703,40.7798984258
4283067,-73.8063430049,40.7634429637
4283069,-73.8055373151,40.7631947345
4283079,-73.8040983761,40.7600840871
4283076,-73.8040878315,40.7613837094
4283010,-73.8181723007,40.7540529725
4283001,-73.8148176563,40.755517468
4283023,-73.7827133643,40.7574854128
4283029,-73.7827722459,40.7579843862
4283032,-73.783494174,40.7583470316
4283037,-73.7870845191,40.7580208247
4283130,-73.7873501669,40.7644466644
4353038,-73.8934509589,40.727390434
4353027,-73.8924959562,40.7275634653
4353003,-73.9018211709,40.7223471306
4193034,-73.8632253792,40.7477507727
4193058,-73.8552661344,40.7441057317
4193061,-73.8544886763,40.7422278978
4193059,-73.8547853336,40.7428108326
4193065,-73.8563812816,40.7438295182
4193046,-73.8634587972,40.747893726
4193050,-73.8629512264,40.7494302684
4193043,-73.8632832465,40.7476211332
4193041,-73.8633158557,40.7475229815
4193022,-73.8621201899,40.7498713319
4193011,-73.8626862473,40.7507485292
4193010,-73.8629789996,40.750560852
4193009,-73.8628036881,40.7502104632
4193004,-73.8622358462,40.7499788945
4221268,-73.8708324705,40.7489423907
4221283,-73.8688689417,40.7491417929
4221272,-73.8694304726,40.748624922
